IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
154.197.88.51,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.138,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
14.102.228.255,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
62.72.166.163,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.102,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
5.182.34.238,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.17,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.2,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
188.164.158.30,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.164.102,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
156.238.18.18,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
14.102.228.161,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
160.79.105.166,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.167.52,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
69.84.182.2,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.113,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.201,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
198.62.62.79,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.187,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.165.53,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.231,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.34,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.194.12.65,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
216.24.57.21,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.206.12.119,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.21,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
79.99.30.47,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
188.164.159.106,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
62.72.166.226,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.251,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.221,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.30,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
62.72.166.184,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.212,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
45.135.235.49,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.150,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.199,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.129,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.54.174,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.223,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
216.24.57.147,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
160.79.104.109,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.204,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.61,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.195,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
188.164.159.36,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.63.45,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.207,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
130.250.137.168,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.163,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.61,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
79.99.29.211,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.167.213,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.165.149,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.63.61,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
62.72.166.238,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.54.40,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.163,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.35,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.170,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.217,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.51,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.63.137,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.166.186,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
5.182.34.195,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.134,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.153,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.228,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.200.160.169,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
206.238.236.104,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.164.246,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.32,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
140.99.233.25,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
62.72.166.118,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.167.100,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
89.116.161.157,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
62.72.166.246,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.239,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
204.93.210.199,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
45.135.235.147,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.206,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.59,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
206.238.237.224,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.174,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.54.212,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.166.24,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
204.93.210.171,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
62.72.166.214,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.28,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.147,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.200.160.252,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.59,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
156.229.48.143,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.208,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
156.229.48.43,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
5.182.34.77,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
77.75.199.197,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
63.141.128.169,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
206.238.237.22,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.199,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.115,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
216.24.57.172,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.12,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
5.182.34.220,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.116,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
156.238.18.206,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.202,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.126,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.164,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.63.44,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.8,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
188.164.159.135,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
63.141.128.97,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.82,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
156.238.19.11,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
14.102.229.94,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.207,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.96,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.108,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
45.135.235.228,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.166.128,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.113,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.178,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.50,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
140.99.233.126,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.179,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.157,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.173,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.125,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
156.238.19.124,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
185.16.110.243,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
14.102.229.236,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
206.238.236.215,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.98,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.230,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.54.123,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.164.62,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
5.182.34.133,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
14.102.229.56,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.35,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.133,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.87,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
198.62.62.189,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
204.93.210.160,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.181,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
198.62.62.103,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.161,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.166.44,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.54.27,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.174,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.162,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
156.238.18.182,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
204.93.210.120,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.225,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.104,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
156.238.18.72,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.172,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.227,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.65,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.5,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
14.102.228.143,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.164,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.6,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.49,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.167.209,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.206,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
62.72.166.153,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
198.62.62.161,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
206.238.237.189,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.247,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.54.176,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.54.247,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.166.72,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
89.116.161.216,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.171,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.192,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.14,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
198.62.62.102,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.156,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.2,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.127,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.173,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
45.135.235.248,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.203,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.136,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.253,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.5,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.20,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.54.208,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
62.72.166.5,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.67,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
14.102.228.109,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.167.67,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.109,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
45.135.235.243,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.170,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.166.28,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.12,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
206.238.237.136,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
77.75.199.235,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.53,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
204.93.210.79,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
185.16.110.69,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.56,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.145,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.63.1,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.110,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
188.164.158.103,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
204.93.210.247,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.252,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
206.238.236.247,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.182,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
14.102.228.91,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.158,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.0,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.18,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
14.102.229.32,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
45.205.0.39,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
62.72.166.130,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.54.32,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
204.93.210.209,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
140.99.233.58,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.194.12.30,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.221,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
156.229.48.13,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.196,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.141,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.47,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
188.164.159.158,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.17,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.32,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.4,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
188.164.159.211,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
160.79.105.26,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.165,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.19,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.63.79,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.165.88,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.45,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
45.205.0.233,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.166.93,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.157,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.131,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
89.116.161.61,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.30,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.145,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.149,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.166.166,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.60,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
45.135.235.156,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.172,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.167,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.1,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.207,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.37,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
79.99.29.208,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.227,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
156.229.48.176,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.126,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
14.102.229.150,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.55,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.217,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.195,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.206.12.79,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
89.116.161.60,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.188,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.39,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
63.141.128.70,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.210,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.229,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
156.229.48.136,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
156.238.19.194,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.0,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.164.141,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
160.79.105.153,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.167.210,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
204.93.210.34,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
185.16.110.136,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
79.99.28.181,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.166.37,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.74,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
154.194.12.245,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.33,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.18,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.103,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.179,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.200.160.226,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.63.218,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
216.24.57.83,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
5.182.34.113,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.63.63,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.113,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
14.102.229.80,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.242,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.219.5.50,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.167.151,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
216.24.57.210,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.143,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
156.238.19.152,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
89.116.161.162,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.167.212,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.216,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
188.164.158.35,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.33,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.54.55,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.47,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.88,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.175,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.54.43,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
188.164.158.106,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.194,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.222,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
79.99.29.141,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.209,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
192.0.54.26,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
130.250.137.66,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.146,2082,0,false,SIN,Asia Pacific,Singapore,1,0.00
154.194.12.83,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.138,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.73,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.164.13,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.32,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
14.102.228.30,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
204.93.210.232,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
188.164.159.27,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.89,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.34,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.160,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.121.103,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.144,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.182,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
160.79.105.130,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.70,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
140.99.233.146,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.88.214,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.58,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.254,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.135,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.80.7,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.242,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.108.77,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
140.99.233.9,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.128,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
89.116.161.49,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
188.164.158.211,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
176.124.223.99,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.64.22,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.154,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
140.99.233.208,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.83,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
45.205.0.211,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.165.242,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
104.129.166.86,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.54,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
154.197.75.95,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
188.164.158.179,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
63.141.128.207,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
79.99.31.184,2082,2082,false,SIN,Asia Pacific,Singapore,1,0.00
